Transaction_ID,Transaction_date,Gender,Age,Marital_status,State_names,Referal,Employees_status,Payment_method,Segment,Amount_spent
152752,6/8/2020,Female,78,Married,New Mexico,1,Unemployment,Card,Basic,95.05
152753,6/8/2020,Female,39,Single,Oklahoma,0,Unemployment,Card,Platinum,1557.5
152754,6/9/2020,Female,68,Married,Wyoming,1,workers,PayPal,Silver,1354.59
152755,6/9/2020,Male,69,Married,Minnesota,1,Unemployment,Other,Platinum,2455.66
152756,6/10/2020,Male,18,Single,South Carolina,0,Employees,Other,Missing,3556.73
152757,6/11/2020,Male,74,Married,South Dakota,1,Employees,PayPal,Basic,2477.45
152758,6/11/2020,Female,34,Married,Rhode Island,0,Unemployment,PayPal,Basic,1132.75
152759,6/11/2020,Female,52,Single,Oregon,0,Employees,PayPal,Basic,105.04
152760,6/12/2020,Male,67,Single,Tennessee,1,Employees,Other,Platinum,1689.87
152761,6/12/2020,Female,49,Married,Colorado,1,Employees,PayPal,Silver,2401.32
152762,6/13/2020,Female,67,Married,Georgia,0,workers,Card,Basic,1847.47
152763,6/15/2020,Male,28,Married,Mississippi,1,self-employed,Card,Basic,1430.18
152764,6/16/2020,Female,70,Married,Indiana,1,workers,Other,Basic,2819.18
152765,6/16/2020,Male,31,Single,Florida,0,Employees,Other,Basic,281.3
152766,6/16/2020,Female,52,Married,New Mexico,1,Employees,PayPal,Basic,1049.48
152767,6/17/2020,Male,41,Married,Colorado,1,workers,Card,Platinum,1817.66
152768,6/17/2020,Male,62,Single,Texas,1,self-employed,PayPal,Basic,1023.12
152769,6/17/2020,Male,45,Single,Louisiana,1,workers,PayPal,Platinum,469.5
152770,6/17/2020,Male,21,Married,Indiana,0,self-employed,PayPal,Platinum,2684.41
152771,6/18/2020,Female,41,Married,Idaho,0,Employees,PayPal,Gold,414.17
152772,6/18/2020,Male,17,Single,Vermont,1,Employees,Card,Silver,1687.03
152773,6/18/2020,Female,25,Single,Oklahoma,1,workers,Card,Silver,431.49
152774,6/18/2020,Male,34,Married,Connecticut,0,Employees,PayPal,Basic,193.44
152775,6/19/2020,Male,24,Married,California,1,Employees,Other,Silver,469.54
152776,6/19/2020,Female,64,Single,Tennessee,1,Unemployment,Other,Basic,1504.4
152777,6/20/2020,Male,18,Married,Missouri,1,Unemployment,Other,Platinum,2699
152778,6/21/2020,Male,50,Single,Georgia,1,Employees,PayPal,Missing,2734.44
152779,6/21/2020,Male,20,Married,Vermont,1,workers,Card,Basic,374.79
152780,6/21/2020,Female,26,Married,Ohio,1,Unemployment,Card,Silver,936.79
152781,6/22/2020,Male,43,Married,Washington,0,workers,PayPal,Basic,1472.59
152782,6/22/2020,Female,50,Single,Virginia,0,workers,PayPal,Basic,1670.13
152783,6/22/2020,Female,78,Married,Delaware,0,Employees,Card,Silver,1982.88
152784,6/23/2020,Female,53,Single,New Jersey,0,Employees,PayPal,Silver,1912.05
152785,6/23/2020,Female,56,Single,Michigan,1,self-employed,PayPal,Silver,1653.94
152786,6/23/2020,Male,33,Single,Utah,1,self-employed,PayPal,Basic,1395.83
152787,6/24/2020,Male,64,Single,Vermont,0,Employees,Other,Platinum,2059.46
152788,6/24/2020,Male,25,Married,Rhode Island,1,Employees,Other,Basic,2760.05
152789,6/24/2020,Male,19,Married,Delaware,1,workers,PayPal,Basic,3460.64
152790,6/24/2020,Female,41,Married,Rhode Island,1,Unemployment,PayPal,Platinum,2570.96
152791,6/24/2020,Female,29,Single,Nebraska,1,self-employed,PayPal,Basic,1977.35
152792,6/25/2020,Female,46,Married,Utah,1,workers,PayPal,Platinum,256.52
152793,6/25/2020,Male,38,Single,Maryland,0,Employees,Card,Basic,1395.83
152794,6/25/2020,Male,26,Married,North Dakota,0,Unemployment,Card,Platinum,857.01
152795,6/25/2020,Male,67,Single,Ohio,1,Employees,Other,Missing,2898.65
152796,6/25/2020,Male,56,Single,Washington,0,Employees,PayPal,Basic,1096.02
152797,6/25/2020,Male,78,Single,Pennsylvania,1,Employees,Other,Gold,2477.3
152798,6/25/2020,Female,74,Married,Montana,0,workers,Card,Basic,1297.82
152799,6/26/2020,Male,15,Married,Michigan,1,Employees,Card,Platinum,2707.13
152800,6/26/2020,Female,32,Married,Missouri,0,Employees,Other,Gold,1410.48
152801,6/27/2020,Male,24,Married,Texas,0,workers,PayPal,Missing,1779.77
152802,6/27/2020,Male,25,Married,Nevada,1,self-employed,PayPal,Basic,749.03
152803,6/27/2020,Female,38,Married,Illinois,1,Unemployment,Other,Silver,2791.22
152804,6/28/2020,Female,36,Single,Nevada,1,Unemployment,Other,Silver,695.22
152805,6/28/2020,Male,48,Single,Arkansas,1,Employees,Other,Basic,2436.03
152806,6/28/2020,Male,53,Single,Michigan,1,Employees,Other,Basic,1332.48
152807,6/29/2020,Female,48,Single,Delaware,0,workers,PayPal,Gold,260.49
152808,6/29/2020,Male,35,Married,Georgia,0,Employees,PayPal,Missing,27
152809,6/29/2020,Male,20,Single,Nebraska,0,Employees,Card,Basic,1446.68
152810,6/30/2020,Female,42,Married,South Carolina,0,Employees,Other,Basic,1406.11
152811,7/1/2020,Male,39,Married,Wisconsin,1,self-employed,Card,Basic,179.72
152812,7/2/2020,Male,21,Married,Connecticut,1,self-employed,PayPal,Gold,477.07
152813,7/3/2020,Female,45,Married,Indiana,0,Employees,Card,Basic,2047.61
152814,7/3/2020,Female,71,Single,New Hampshire,0,Employees,Card,Missing,190.53
152815,7/4/2020,Female,51,Single,Oklahoma,1,Employees,PayPal,Platinum,1261.34
152816,7/4/2020,Female,59,Single,Massachusetts,0,Employees,Other,Basic,1247.08
152817,7/4/2020,Male,26,Single,Maine,1,self-employed,PayPal,Silver,1156.49
152818,7/4/2020,Male,51,Married,Kansas,1,workers,PayPal,Platinum,1242.69
152819,7/4/2020,Female,55,Single,Virginia,1,Employees,Card,Basic,1709.49
152820,7/5/2020,Male,19,Married,Utah,1,Employees,PayPal,Silver,1470.07
152821,7/5/2020,Male,76,Single,Oklahoma,1,workers,Other,Silver,1395.83
152822,7/5/2020,Female,78,Single,Tennessee,1,workers,PayPal,Basic,86.13
152823,7/5/2020,Male,26,Married,Montana,1,workers,Other,Basic,1938.9
152824,7/5/2020,Male,40,Married,Arkansas,1,Employees,Card,Basic,956.22
152825,7/6/2020,Female,34,Single,New Mexico,0,workers,PayPal,Gold,2943.23
152826,7/6/2020,Female,40,Married,California,0,workers,Card,Gold,1895.05
152827,7/6/2020,Female,28,Single,Alabama,0,Employees,PayPal,Gold,1706.13
152828,7/6/2020,Female,49,Married,Kentucky,0,Employees,Card,Silver,1244.44
152829,7/7/2020,Male,75,Married,New Hampshire,1,Employees,PayPal,Silver,879.69
152830,7/8/2020,Male,38,Single,Florida,1,Unemployment,Card,Silver,592.18
152831,7/8/2020,Male,53,Married,Utah,1,Employees,Card,Silver,304.67
152832,7/8/2020,Female,31,Single,Oklahoma,1,workers,Card,Platinum,2453.53
152833,7/8/2020,Female,48,Married,Georgia,1,Unemployment,PayPal,Basic,4602.39
152834,7/9/2020,Male,46,Married,Virginia,0,workers,Card,Basic,2621.11
152835,7/9/2020,Female,76,Single,Wyoming,1,Employees,PayPal,Platinum,1734.75
152836,7/9/2020,Female,70,Married,New York,0,self-employed,PayPal,Basic,1631.46
152837,7/9/2020,Male,62,Single,Massachusetts,1,Unemployment,PayPal,Basic,909.53
152838,7/9/2020,Female,57,Married,Montana,0,Employees,Card,Platinum,1359.64
152839,7/10/2020,Male,69,Single,Georgia,1,Employees,PayPal,Missing,610.43
152840,7/11/2020,Female,39,Single,Illinois,0,workers,Card,Missing,1007.89
152841,7/12/2020,Male,58,Married,Connecticut,1,Unemployment,Other,Basic,2455.55
152842,7/12/2020,Male,32,Married,New York,0,Employees,PayPal,Gold,270.43
152843,7/13/2020,Male,46,Married,Pennsylvania,1,workers,PayPal,Silver,909.53
152844,7/13/2020,Male,55,Married,Hawaii,0,Employees,Other,Silver,1500.3
152845,7/13/2020,Female,51,Single,Massachusetts,1,Employees,PayPal,Basic,1515.2
152846,7/13/2020,Male,50,Single,Vermont,1,workers,Other,Basic,927.66
152847,7/13/2020,Female,47,Married,Illinois,0,self-employed,Card,Basic,831.81
152848,7/14/2020,Male,65,Married,Arkansas,0,Employees,PayPal,Missing,1928.1
152849,7/14/2020,Male,56,Single,Idaho,1,self-employed,PayPal,Silver,142.06
152850,7/14/2020,Female,76,Married,Arkansas,0,Unemployment,PayPal,Platinum,775.85
152851,7/14/2020,Male,46,Single,Wisconsin,0,workers,Other,Silver,1409.64
152852,7/14/2020,Male,37,Married,Missouri,0,workers,Card,Platinum,1319.68
152853,7/14/2020,Male,18,Married,Missouri,1,Employees,PayPal,Silver,1746.45
152854,7/14/2020,Female,68,Single,Arkansas,1,Employees,Other,Basic,569.55
152855,7/15/2020,Male,72,Single,Rhode Island,1,workers,Card,Basic,2727.77
152856,7/15/2020,Female,28,Married,Ohio,0,self-employed,PayPal,Platinum,1500.3
152857,7/15/2020,Female,72,Single,Mississippi,0,Employees,Card,Basic,2859.19
152858,7/16/2020,Female,78,Single,Virginia,0,self-employed,Other,Basic,575.15
152859,7/17/2020,Female,42,Single,West Virginia,1,Employees,Other,Gold,532.06
152860,7/18/2020,Male,22,Single,Oregon,0,Employees,PayPal,Basic,432.25
152861,7/18/2020,Male,33,Single,Arizona,0,Employees,Card,Basic,400.75
152862,7/19/2020,Male,70,Married,Iowa,1,workers,PayPal,Basic,1763.31
152863,7/20/2020,Male,54,Married,Georgia,1,workers,PayPal,Platinum,1285.09
152864,7/20/2020,Female,42,Married,Arizona,1,self-employed,Card,Platinum,932.8
152865,7/21/2020,Female,43,Married,South Dakota,0,Employees,Card,Basic,2892.37
152866,7/22/2020,Female,48,Married,Alaska,0,Employees,PayPal,Basic,830.35
152867,7/23/2020,Male,31,Married,South Carolina,1,self-employed,Other,Basic,2778.69
152868,7/24/2020,Male,20,Single,North Carolina,1,workers,PayPal,Silver,2463.71
152869,7/24/2020,Male,63,Single,Michigan,1,self-employed,PayPal,Basic,2777.64
152870,7/24/2020,Male,24,Married,Missouri,1,Employees,Other,Gold,2977.78
152871,7/24/2020,Male,36,Married,New Jersey,0,self-employed,PayPal,Basic,1713.06
152872,7/25/2020,Female,73,Single,New Hampshire,0,workers,Card,Platinum,1480.73
152873,7/25/2020,Male,44,Married,Rhode Island,0,self-employed,Card,Silver,81.6
152874,7/25/2020,Female,48,Single,New Jersey,0,Unemployment,PayPal,Missing,1076.42
152875,7/26/2020,Male,42,Married,Alabama,0,Unemployment,PayPal,Platinum,1757.22
152876,7/26/2020,Male,64,Married,New Jersey,0,workers,Card,Basic,1809.51
152877,7/26/2020,Female,26,Married,Nevada,0,Employees,PayPal,Gold,1594.05
152878,7/27/2020,Female,24,Married,Hawaii,1,Employees,Card,Missing,1399.66
152879,7/27/2020,Male,47,Single,Delaware,0,Employees,PayPal,Silver,2712.34
152880,7/27/2020,Male,41,Single,South Dakota,1,workers,Card,Gold,193.47
152881,7/27/2020,Female,35,Single,Montana,1,self-employed,Card,Silver,1912.21
152882,7/27/2020,Male,75,Single,South Carolina,1,Employees,PayPal,Silver,1813.83
152883,7/27/2020,Male,58,Married,South Dakota,0,Employees,Other,Basic,1257.05
152884,7/27/2020,Female,27,Single,Utah,0,Employees,Card,Basic,477.56
152885,7/28/2020,Male,30,Single,Vermont,1,workers,Card,Silver,684.07
152886,7/28/2020,Male,53,Single,Illinois,1,workers,PayPal,Silver,2498.29
152887,7/28/2020,Female,27,Married,North Carolina,1,Employees,PayPal,Basic,4312.51
152888,7/29/2020,Female,53,Single,Maine,1,Employees,PayPal,Silver,2807.19
152889,7/29/2020,Female,29,Single,Iowa,1,workers,PayPal,Silver,1399.61
152890,7/30/2020,Female,37,Single,Kentucky,0,Unemployment,PayPal,Platinum,1572.17
152891,7/30/2020,Male,15,Married,Maryland,1,workers,Card,Basic,1622.68
152892,7/31/2020,Male,44,Married,Kentucky,0,Employees,PayPal,Missing,2620.07
152893,7/31/2020,Female,53,Married,Delaware,1,Employees,Card,Silver,1083.79
152894,8/2/2020,Male,46,Single,South Carolina,1,Employees,PayPal,Platinum,2047.83
152895,8/3/2020,Male,76,Married,Arizona,1,self-employed,PayPal,Basic,1858.94
152896,8/3/2020,Female,70,Married,New Hampshire,1,self-employed,Other,Missing,1194.36
152897,8/3/2020,Male,37,Married,Delaware,0,self-employed,PayPal,Platinum,924.05
152898,8/4/2020,Male,27,Married,Illinois,0,self-employed,PayPal,Missing,1020.51
152899,8/4/2020,Female,46,Married,New York,1,Employees,Card,Platinum,1116.97
152900,8/5/2020,Female,65,Married,Delaware,0,self-employed,Other,Basic,1923.68
152901,8/6/2020,Female,39,Married,Florida,1,Unemployment,PayPal,Platinum,515.31
152902,8/6/2020,Female,72,Single,Maryland,1,workers,Card,Gold,2047.83
152903,8/7/2020,Male,42,Single,Kansas,1,Unemployment,PayPal,Basic,611.85
152904,8/7/2020,Male,25,Married,Michigan,0,Employees,PayPal,Basic,1025.38
152905,8/7/2020,Male,41,Married,North Dakota,1,self-employed,PayPal,Platinum,1258.21
152906,8/7/2020,Female,57,Married,Delaware,1,Employees,Other,Basic,1613.7
152907,8/7/2020,Female,22,Single,Washington,1,Employees,Other,Basic,1025.38
152908,8/7/2020,Male,40,Single,Vermont,1,Employees,PayPal,Basic,2447.15
152909,8/8/2020,Female,49,Married,Delaware,1,Employees,Other,Platinum,757.25
152910,8/8/2020,Female,44,Married,Massachusetts,0,Unemployment,Card,Basic,1086.39
152911,8/8/2020,Male,18,Single,Washington,1,workers,Card,Basic,1858.94
152912,8/8/2020,Female,51,Married,Wisconsin,1,Employees,Card,Basic,691.88
152913,8/8/2020,Male,34,Single,Delaware,0,Employees,Other,Basic,1086.39
152914,8/8/2020,Female,35,Married,Wyoming,1,Unemployment,Other,Silver,1281.02
152915,8/9/2020,Male,54,Married,Maryland,0,Unemployment,PayPal,Basic,2837.11
152916,8/9/2020,Male,20,Married,Alaska,1,Employees,Other,Basic,956.47
152917,8/9/2020,Male,28,Married,North Dakota,1,workers,PayPal,Gold,1169.07
152918,8/9/2020,Male,57,Married,California,1,Employees,Other,Silver,909.76
152919,8/10/2020,Female,47,Married,North Dakota,1,workers,PayPal,Missing,2488.07
152920,8/10/2020,Male,35,Married,New Jersey,1,Employees,Card,Missing,2502.4
152921,8/11/2020,Female,24,Married,South Dakota,0,self-employed,PayPal,Silver,2450.77
152922,8/12/2020,Male,55,Married,Michigan,0,workers,Card,Basic,1596.82
152923,8/12/2020,Male,21,Married,Pennsylvania,1,self-employed,PayPal,Platinum,1738.33
152924,8/12/2020,Female,49,Single,South Dakota,0,self-employed,Card,Basic,2716.49
152925,8/12/2020,Male,61,Married,Connecticut,0,workers,Card,Platinum,1399.42
152926,8/12/2020,Male,46,Married,Maine,0,workers,PayPal,Basic,865.54
152927,8/12/2020,Male,54,Married,Georgia,1,Employees,Other,Basic,331.66
152928,8/13/2020,Female,28,Married,Louisiana,1,workers,PayPal,Platinum,2045.09
152929,8/13/2020,Male,49,Married,West Virginia,1,self-employed,Card,Gold,1220.29
152930,8/13/2020,Female,54,Married,Wisconsin,0,Employees,PayPal,Gold,1733
152931,8/13/2020,Female,29,Married,Missouri,1,workers,PayPal,Basic,2245.71
152932,8/14/2020,Female,15,Married,Connecticut,1,self-employed,PayPal,Basic,297.52
152933,8/14/2020,Female,71,Married,Iowa,0,workers,Other,Basic,1909.8
152934,8/15/2020,Male,22,Married,Massachusetts,1,workers,Other,Basic,2037.06
152935,8/15/2020,Male,26,Married,New Hampshire,0,self-employed,Other,Silver,1131.36
152936,8/16/2020,Male,78,Married,Colorado,0,Employees,Other,Basic,1018.32
152937,8/16/2020,Male,22,Married,Arkansas,1,self-employed,Other,Silver,632.71
152938,8/16/2020,Female,48,Married,Connecticut,1,Unemployment,PayPal,Missing,1133.85
152939,8/16/2020,Female,37,Single,Kentucky,1,workers,PayPal,Basic,2059.67
152940,8/16/2020,Female,40,Married,Virginia,1,workers,Card,Platinum,2060.98
152941,8/17/2020,Male,42,Married,Iowa,0,workers,Card,Silver,2062.29
152942,8/17/2020,Male,50,Married,Mississippi,0,self-employed,Other,Basic,2073.99
152943,8/17/2020,Male,18,Married,Mississippi,0,self-employed,Other,Platinum,723.41
152944,8/17/2020,Male,16,Single,Alaska,1,Employees,Other,Basic,2450.39
152945,8/17/2020,Male,71,Single,Missouri,0,workers,PayPal,Basic,2471.27
152946,8/17/2020,Female,30,Single,South Carolina,1,workers,Card,Silver,617.17
152947,8/17/2020,Male,78,Single,Massachusetts,1,Employees,Other,Silver,938.46
152948,8/18/2020,Female,27,Married,Mississippi,1,workers,PayPal,Platinum,1092.08
152949,8/18/2020,Male,67,Single,Hawaii,1,self-employed,PayPal,Basic,102.33
152950,8/18/2020,Male,45,Married,Illinois,1,Employees,Other,Gold,828.31
152951,8/18/2020,Female,72,Married,Montana,1,workers,Other,Gold,2536.61
152952,8/18/2020,Female,77,Single,Wisconsin,0,workers,Card,Platinum,1160.23
152953,8/18/2020,Male,74,Married,Alaska,1,Employees,Card,Basic,141.5
152954,8/18/2020,Male,61,Single,New Mexico,1,workers,Other,Silver,1844.52
152955,8/19/2020,Female,35,Married,Iowa,0,Employees,PayPal,Gold,891.61
152956,8/19/2020,Male,54,Single,North Carolina,0,Employees,PayPal,Platinum,1603.25
152957,8/19/2020,Male,30,Single,Kansas,0,self-employed,Card,Basic,1452.53
152958,8/21/2020,Female,35,Single,Mississippi,1,Employees,Card,Silver,2514.29
152959,8/21/2020,Male,26,Single,Indiana,1,Employees,Other,Platinum,378.51
152960,8/21/2020,Male,46,Married,Kansas,1,Employees,Card,Basic,141.5
152961,8/21/2020,Female,65,Married,Wisconsin,1,workers,PayPal,Silver,218.78
152962,8/22/2020,Female,45,Single,Arkansas,1,Employees,PayPal,Gold,1762.76
152963,8/22/2020,Female,34,Single,Alaska,0,workers,PayPal,Basic,867.14
152964,8/22/2020,Female,53,Married,Oklahoma,1,Employees,Card,Gold,891.61
152965,8/22/2020,Male,32,Single,New Hampshire,0,Employees,PayPal,Basic,2609.52
152966,8/23/2020,Male,41,Single,South Dakota,1,self-employed,Card,Platinum,1892.34
152967,8/23/2020,Female,27,Married,North Dakota,0,workers,Card,Basic,2685.55
152968,8/23/2020,Male,35,Single,Minnesota,1,workers,PayPal,Platinum,1212.74
152969,8/23/2020,Male,51,Married,South Carolina,1,workers,Card,Basic,495.37
152970,8/23/2020,Female,34,Single,Massachusetts,0,workers,Card,Basic,417.77
152971,8/24/2020,Male,30,Single,Colorado,0,self-employed,PayPal,Basic,772.82
152972,8/24/2020,Male,21,Single,Rhode Island,1,self-employed,Card,Silver,277.8
152973,8/25/2020,Female,77,Married,Oregon,0,workers,Card,Missing,1449.98
152974,8/25/2020,Female,31,Married,California,1,Employees,Other,Silver,550.23
152975,8/26/2020,Female,18,Single,Kansas,0,Employees,PayPal,Silver,2540.03
152976,8/26/2020,Female,30,Married,Idaho,1,self-employed,PayPal,Silver,1116.37
152977,8/26/2020,Male,36,Married,Wyoming,1,Employees,PayPal,Silver,698.92
152978,8/27/2020,Male,54,Married,Montana,1,workers,Card,Silver,1556.63
152979,8/27/2020,Male,38,Married,New Mexico,0,self-employed,PayPal,Silver,1119.32
152980,8/27/2020,Female,67,Married,Texas,1,workers,PayPal,Basic,1511.17
152981,8/27/2020,Female,44,Married,Indiana,1,self-employed,PayPal,Basic,1903.02
152982,8/28/2020,Male,52,Married,Washington,1,Employees,PayPal,Silver,2066.55
152983,8/28/2020,Female,55,Married,Colorado,0,workers,PayPal,Platinum,800.72
152984,8/28/2020,Female,39,Married,Kentucky,0,Employees,Other,Basic,1335.46
152985,8/28/2020,Male,37,Single,West Virginia,0,workers,Card,Missing,488.18
152986,8/29/2020,Female,75,Single,Alaska,1,workers,Card,Basic,2497.31
152987,8/29/2020,Male,46,Married,Connecticut,1,Employees,Card,Missing,4506.44
152988,8/29/2020,Female,42,Married,Michigan,0,workers,PayPal,Basic,474.06
152989,8/29/2020,Male,75,Married,Utah,0,self-employed,Other,Basic,59.24
152990,8/29/2020,Male,56,Married,South Carolina,1,Employees,PayPal,Platinum,809.8
152991,8/29/2020,Male,18,Married,Florida,1,Unemployment,Other,Platinum,1692.57
152992,8/29/2020,Male,55,Single,Oregon,1,Employees,PayPal,Platinum,1930.6
152993,8/29/2020,Female,29,Single,California,1,workers,PayPal,Silver,1518.21
152994,8/29/2020,Male,66,Single,Florida,0,Employees,Card,Basic,355.09
152995,8/29/2020,Female,31,Single,Oregon,1,Employees,PayPal,Basic,578.93
152996,8/29/2020,Male,17,Single,Alaska,1,Employees,Other,Silver,2764.48
152997,8/29/2020,Male,68,Married,Iowa,0,workers,PayPal,Platinum,372.21
152998,8/30/2020,Female,75,Single,North Carolina,0,Employees,PayPal,Missing,199.61
152999,8/30/2020,Male,71,Married,Wyoming,0,Unemployment,PayPal,Basic,1647.3
153000,8/30/2020,Male,53,Married,North Dakota,0,Employees,Card,Basic,1734.42
153001,8/31/2020,Male,53,Married,Missouri,1,self-employed,Other,Gold,247.44
153002,8/31/2020,Female,54,Married,Ohio,0,Employees,PayPal,Basic,2539.28
153003,9/2/2020,Male,71,Single,Montana,1,Employees,Other,Missing,2940.18
153004,9/2/2020,Female,25,Married,Louisiana,1,Employees,PayPal,Platinum,1243.87
153005,9/3/2020,Female,30,Single,Arkansas,1,Unemployment,PayPal,Silver,1426.62
153006,9/3/2020,Female,77,Married,Nebraska,0,Employees,PayPal,Basic,2455.7
153007,9/3/2020,Female,35,Married,Wyoming,0,workers,Card,Basic,984.7
153008,9/4/2020,Male,52,Single,Alaska,1,Employees,PayPal,Silver,91.32
153009,9/4/2020,Male,65,Single,Connecticut,1,Employees,Card,Gold,2747.01
